Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728633739,50,,Aggregated,1.428571,0.000000,2900,3200,3200,3400,6500,8000,8000,8000,8000,8000,8000,17,0,2900.0,3151.0342941176345,1295.7786999998007,8002.129999999852,2024.1176470588234
1728633740,50,,Aggregated,1.700000,0.000000,3100,3200,3400,4200,6500,8000,10000,10000,10000,10000,10000,21,0,3100.0,3543.1564619047685,1295.7786999998007,10051.802799999905,2181.3809523809523
1728633741,50,,Aggregated,1.700000,0.000000,3100,3200,3400,4200,6500,8000,10000,10000,10000,10000,10000,21,0,3100.0,3543.1564619047685,1295.7786999998007,10051.802799999905,2181.3809523809523
1728633742,50,,Aggregated,1.700000,0.000000,3100,3200,3400,4200,6500,8000,10000,10000,10000,10000,10000,21,0,3100.0,3543.1564619047685,1295.7786999998007,10051.802799999905,2181.3809523809523
1728633743,50,,Aggregated,1.700000,0.000000,3400,5100,5200,6200,8000,10000,13000,13000,13000,13000,13000,29,0,3400.0,4258.528141379319,1295.7786999998007,13224.295199999915,2236.655172413793
1728633744,50,,Aggregated,1.400000,0.000000,3400,4200,5200,6200,8000,13000,15000,15000,15000,15000,15000,34,0,3400.0,4449.479070588247,1295.7786999998007,14888.165500000014,2243.823529411765
1728633745,50,,Aggregated,1.400000,0.000000,3400,4200,5200,6200,8000,13000,15000,15000,15000,15000,15000,34,0,3400.0,4449.479070588247,1295.7786999998007,14888.165500000014,2243.823529411765
1728633746,50,,Aggregated,1.400000,0.000000,3400,4200,5200,6200,8000,13000,15000,15000,15000,15000,15000,34,0,3400.0,4449.479070588247,1295.7786999998007,14888.165500000014,2243.823529411765
1728633747,50,,Aggregated,1.900000,0.000000,3400,4200,5200,6200,10000,15000,17000,17000,17000,17000,17000,37,0,3400.0,4709.560445945952,1295.7786999998007,17247.66520000003,2368.3783783783783
1728633748,50,,Aggregated,1.900000,0.000000,3400,4200,5200,6200,10000,15000,17000,17000,17000,17000,17000,37,0,3400.0,4709.560445945952,1295.7786999998007,17247.66520000003,2368.3783783783783
1728633749,50,,Aggregated,1.900000,0.000000,3400,4200,5200,6200,10000,15000,17000,17000,17000,17000,17000,37,0,3400.0,4709.560445945952,1295.7786999998007,17247.66520000003,2368.3783783783783
1728633750,50,,Aggregated,1.900000,0.000000,3400,4200,5200,6200,10000,15000,17000,17000,17000,17000,17000,37,0,3400.0,4709.560445945952,1295.7786999998007,17247.66520000003,2368.3783783783783
1728633751,50,,Aggregated,1.900000,0.000000,3400,4200,5200,6200,10000,15000,17000,17000,17000,17000,17000,37,0,3400.0,4709.560445945952,1295.7786999998007,17247.66520000003,2368.3783783783783
1728633752,50,,Aggregated,1.900000,0.000000,3400,4200,5200,6200,10000,15000,17000,17000,17000,17000,17000,37,0,3400.0,4709.560445945952,1295.7786999998007,17247.66520000003,2368.3783783783783
1728633753,50,,Aggregated,1.600000,0.000000,4200,6400,7000,7400,10000,15000,24000,24000,24000,24000,24000,49,0,4200.0,5665.1473530612275,1295.7786999998007,23532.95109999999,2485.816326530612
1728633754,50,,Aggregated,1.600000,0.000000,5200,6500,7400,8000,15000,23000,24000,24000,24000,24000,24000,55,0,5200.0,6627.496541818183,1295.7786999998007,23857.334700000138,2355.5272727272727
1728633755,50,,Aggregated,1.600000,0.000000,5200,6500,7400,8000,15000,23000,24000,24000,24000,24000,24000,55,0,5200.0,6627.496541818183,1295.7786999998007,23857.334700000138,2355.5272727272727
1728633756,50,,Aggregated,1.600000,0.000000,5200,6500,7400,8000,15000,23000,24000,24000,24000,24000,24000,55,0,5200.0,6627.496541818183,1295.7786999998007,23857.334700000138,2355.5272727272727
1728633757,50,,Aggregated,2.500000,0.000000,5200,6500,7400,8000,17000,24000,24000,26000,26000,26000,26000,58,0,5100.0,6841.146546551724,1295.7786999998007,26457.59010000006,2429.5862068965516
1728633758,50,,Aggregated,2.500000,0.000000,5200,6500,7400,8000,17000,24000,24000,26000,26000,26000,26000,58,0,5100.0,6841.146546551724,1295.7786999998007,26457.59010000006,2429.5862068965516
1728633759,50,,Aggregated,2.500000,0.000000,5200,6500,7400,8000,17000,24000,24000,26000,26000,26000,26000,58,0,5100.0,6841.146546551724,1295.7786999998007,26457.59010000006,2429.5862068965516
1728633760,50,,Aggregated,2.500000,0.000000,5200,6500,7400,8000,17000,24000,24000,26000,26000,26000,26000,58,0,5100.0,6841.146546551724,1295.7786999998007,26457.59010000006,2429.5862068965516
1728633761,50,,Aggregated,2.500000,0.000000,5200,6500,7400,8000,17000,24000,24000,26000,26000,26000,26000,58,0,5100.0,6841.146546551724,1295.7786999998007,26457.59010000006,2429.5862068965516
1728633762,50,,Aggregated,2.500000,0.000000,5200,6500,7400,8000,17000,24000,24000,26000,26000,26000,26000,58,0,5100.0,6841.146546551724,1295.7786999998007,26457.59010000006,2429.5862068965516
1728633763,50,,Aggregated,2.500000,0.000000,5200,6500,7400,8000,17000,24000,24000,26000,26000,26000,26000,58,0,5100.0,6841.146546551724,1295.7786999998007,26457.59010000006,2429.5862068965516
1728633764,50,,Aggregated,2.500000,0.000000,5200,6500,7400,8000,17000,24000,24000,26000,26000,26000,26000,58,0,5100.0,6841.146546551724,1295.7786999998007,26457.59010000006,2429.5862068965516
1728633765,50,,Aggregated,2.500000,0.000000,5200,6500,7400,8000,17000,24000,24000,26000,26000,26000,26000,58,0,5100.0,6841.146546551724,1295.7786999998007,26457.59010000006,2429.5862068965516
1728633766,50,,Aggregated,0.900000,0.000000,6200,8000,10000,11000,15000,24000,26000,36000,36000,36000,36000,71,0,6200.0,7867.641192957749,1295.7786999998007,35505.68510000016,2466.239436619718
1728633767,50,,Aggregated,0.300000,0.000000,6400,8300,10000,11000,23000,26000,36000,36000,36000,36000,36000,77,0,6400.0,8500.371407792212,596.2260999999671,36133.30580000002,2423.311688311688
1728633768,50,,Aggregated,0.300000,0.000000,6400,8300,10000,11000,23000,26000,36000,36000,36000,36000,36000,77,0,6400.0,8500.371407792212,596.2260999999671,36133.30580000002,2423.311688311688
1728633769,50,,Aggregated,0.300000,0.000000,6400,8300,10000,11000,23000,26000,36000,36000,36000,36000,36000,77,0,6400.0,8500.371407792212,596.2260999999671,36133.30580000002,2423.311688311688
1728633770,50,,Aggregated,0.300000,0.000000,6400,8300,10000,11000,23000,26000,36000,36000,36000,36000,36000,77,0,6400.0,8500.371407792212,596.2260999999671,36133.30580000002,2423.311688311688
1728633771,50,,Aggregated,1.900000,0.000000,6400,8500,10000,11000,23000,36000,36000,40000,40000,40000,40000,79,0,6400.0,8833.641636708862,596.2260999999671,39572.90709999984,2457.518987341772
1728633772,50,,Aggregated,1.900000,0.000000,6400,8500,10000,11000,23000,36000,36000,40000,40000,40000,40000,79,0,6400.0,8833.641636708862,596.2260999999671,39572.90709999984,2457.518987341772
1728633773,50,,Aggregated,1.900000,0.000000,6400,8500,10000,11000,23000,36000,36000,40000,40000,40000,40000,79,0,6400.0,8833.641636708862,596.2260999999671,39572.90709999984,2457.518987341772
1728633774,50,,Aggregated,1.900000,0.000000,6400,8500,10000,11000,23000,36000,36000,40000,40000,40000,40000,79,0,6400.0,8833.641636708862,596.2260999999671,39572.90709999984,2457.518987341772
1728633775,50,,Aggregated,1.900000,0.000000,6400,8500,10000,11000,23000,36000,36000,40000,40000,40000,40000,79,0,6400.0,8833.641636708862,596.2260999999671,39572.90709999984,2457.518987341772
1728633776,50,,Aggregated,1.900000,0.000000,6400,8500,10000,11000,23000,36000,36000,40000,40000,40000,40000,79,0,6400.0,8833.641636708862,596.2260999999671,39572.90709999984,2457.518987341772
1728633777,50,,Aggregated,1.900000,0.000000,6400,8500,10000,11000,23000,36000,36000,40000,40000,40000,40000,79,0,6400.0,8833.641636708862,596.2260999999671,39572.90709999984,2457.518987341772
1728633778,50,,Aggregated,1.900000,0.000000,6400,8500,10000,11000,23000,36000,36000,40000,40000,40000,40000,79,0,6400.0,8833.641636708862,596.2260999999671,39572.90709999984,2457.518987341772
1728633779,50,,Aggregated,0.800000,0.000000,7400,9900,11000,11000,23000,36000,40000,47000,47000,47000,47000,92,0,7300.0,9430.011063043477,596.2260999999671,47499.3629999999,2400.8695652173915
1728633780,50,,Aggregated,0.800000,0.000000,7400,9900,11000,11000,23000,36000,40000,47000,47000,47000,47000,92,0,7300.0,9430.011063043477,596.2260999999671,47499.3629999999,2400.8695652173915
1728633781,50,,Aggregated,1.500000,0.000000,7300,9700,11000,11000,23000,36000,47000,50000,50000,50000,50000,100,5,7200.0,9395.662429999998,398.12700000015866,50317.506999999976,2322.38
1728633782,50,,Aggregated,1.500000,0.000000,7300,9700,11000,11000,23000,36000,47000,50000,50000,50000,50000,100,5,7200.0,9395.662429999998,398.12700000015866,50317.506999999976,2322.38
1728633783,50,,Aggregated,1.500000,0.000000,7300,9700,11000,11000,23000,36000,47000,50000,50000,50000,50000,100,5,7200.0,9395.662429999998,398.12700000015866,50317.506999999976,2322.38
1728633784,50,,Aggregated,1.500000,0.000000,7300,9700,11000,11000,23000,36000,47000,50000,50000,50000,50000,100,5,7200.0,9395.662429999998,398.12700000015866,50317.506999999976,2322.38
1728633785,50,,Aggregated,2.100000,0.500000,6500,9400,10000,11000,23000,36000,47000,50000,53000,53000,53000,108,5,6500.0,9516.903143518519,398.12700000015866,53215.56759999999,2292.3425925925926
1728633786,50,,Aggregated,2.100000,0.500000,6500,9400,10000,11000,23000,36000,47000,50000,53000,53000,53000,108,5,6500.0,9516.903143518519,398.12700000015866,53215.56759999999,2292.3425925925926
1728633787,50,,Aggregated,2.100000,0.500000,6500,9400,10000,11000,23000,36000,47000,50000,53000,53000,53000,108,5,6500.0,9516.903143518519,398.12700000015866,53215.56759999999,2292.3425925925926
1728633788,50,,Aggregated,2.100000,0.500000,6500,9400,10000,11000,23000,36000,47000,50000,53000,53000,53000,108,5,6500.0,9516.903143518519,398.12700000015866,53215.56759999999,2292.3425925925926
1728633789,50,,Aggregated,2.100000,0.500000,6500,9400,10000,11000,23000,36000,47000,50000,53000,53000,53000,108,5,6500.0,9516.903143518519,398.12700000015866,53215.56759999999,2292.3425925925926
1728633790,50,,Aggregated,2.900000,0.500000,6700,9300,10000,11000,23000,36000,50000,53000,58000,58000,58000,113,5,6700.0,9846.420313274335,398.12700000015866,57701.42979999991,2325.097345132743
1728633791,50,,Aggregated,2.900000,0.500000,6700,9300,10000,11000,23000,36000,50000,53000,58000,58000,58000,113,5,6700.0,9846.420313274335,398.12700000015866,57701.42979999991,2325.097345132743
1728633792,50,,Aggregated,2.900000,0.500000,6700,9300,10000,11000,23000,36000,50000,53000,58000,58000,58000,113,5,6700.0,9846.420313274335,398.12700000015866,57701.42979999991,2325.097345132743
1728633793,50,,Aggregated,2.100000,0.500000,6500,8900,10000,11000,23000,36000,53000,58000,61000,61000,61000,122,5,6500.0,10016.023769672134,398.12700000015866,61233.75959999998,2310.1311475409834
1728633794,50,,Aggregated,2.100000,0.500000,6500,8900,10000,11000,23000,36000,53000,58000,61000,61000,61000,122,5,6500.0,10016.023769672134,398.12700000015866,61233.75959999998,2310.1311475409834
1728633795,50,,Aggregated,1.300000,0.000000,6500,8700,10000,11000,24000,40000,58000,61000,63000,63000,63000,128,5,6400.0,10163.035772656254,398.12700000015866,62989.30459999997,2291.890625
1728633796,50,,Aggregated,1.300000,0.000000,6500,8700,10000,11000,24000,40000,58000,61000,63000,63000,63000,128,5,6400.0,10163.035772656254,398.12700000015866,62989.30459999997,2291.890625
1728633797,50,,Aggregated,2.200000,0.000000,6400,8600,10000,11000,24000,47000,61000,63000,65000,65000,65000,133,5,6400.0,10328.392660902256,398.12700000015866,64573.23610000003,2263.8571428571427
1728633798,50,,Aggregated,2.200000,0.000000,6400,8600,10000,11000,24000,47000,61000,63000,65000,65000,65000,133,5,6400.0,10328.392660902256,398.12700000015866,64573.23610000003,2263.8571428571427
1728633799,50,,Aggregated,2.200000,0.000000,6400,8600,10000,11000,24000,47000,61000,63000,65000,65000,65000,133,5,6400.0,10328.392660902256,398.12700000015866,64573.23610000003,2263.8571428571427
1728633800,50,,Aggregated,2.200000,0.000000,6400,8600,10000,11000,24000,47000,61000,63000,65000,65000,65000,133,5,6400.0,10328.392660902256,398.12700000015866,64573.23610000003,2263.8571428571427
1728633801,50,,Aggregated,2.500000,0.000000,6000,8500,10000,11000,24000,47000,63000,65000,68000,68000,68000,141,5,6000.0,10466.311433333332,398.12700000015866,67790.1457999999,2296.9929078014184
1728633802,50,,Aggregated,2.500000,0.000000,6000,8500,10000,11000,24000,47000,63000,65000,68000,68000,68000,141,5,6000.0,10466.311433333332,398.12700000015866,67790.1457999999,2296.9929078014184
1728633803,50,,Aggregated,2.500000,0.000000,6000,8500,10000,11000,24000,47000,63000,65000,68000,68000,68000,141,5,6000.0,10466.311433333332,398.12700000015866,67790.1457999999,2296.9929078014184
1728633804,50,,Aggregated,2.500000,0.000000,6000,8500,10000,11000,24000,47000,63000,65000,68000,68000,68000,141,5,6000.0,10466.311433333332,398.12700000015866,67790.1457999999,2296.9929078014184
1728633805,50,,Aggregated,2.500000,0.000000,6000,8500,10000,11000,24000,47000,63000,65000,68000,68000,68000,141,5,6000.0,10466.311433333332,398.12700000015866,67790.1457999999,2296.9929078014184
1728633806,50,,Aggregated,2.500000,0.000000,6000,8500,10000,11000,24000,47000,63000,65000,68000,68000,68000,141,5,6000.0,10466.311433333332,398.12700000015866,67790.1457999999,2296.9929078014184
1728633807,50,,Aggregated,2.500000,0.000000,6000,8500,10000,11000,24000,47000,63000,65000,68000,68000,68000,141,5,6000.0,10466.311433333332,398.12700000015866,67790.1457999999,2296.9929078014184
1728633808,50,,Aggregated,1.300000,0.000000,6500,9100,10000,11000,24000,50000,63000,68000,75000,75000,75000,151,5,6500.0,10896.04383774834,398.12700000015866,75370.16690000019,2345.708609271523
1728633809,50,,Aggregated,1.300000,0.000000,6500,9100,10000,11000,24000,50000,63000,68000,75000,75000,75000,151,5,6500.0,10896.04383774834,398.12700000015866,75370.16690000019,2345.708609271523
1728633810,50,,Aggregated,1.300000,0.000000,6500,9100,10000,11000,24000,50000,63000,68000,75000,75000,75000,151,5,6500.0,10896.04383774834,398.12700000015866,75370.16690000019,2345.708609271523
1728633811,50,,Aggregated,1.300000,0.000000,6500,9100,10000,11000,24000,50000,63000,68000,75000,75000,75000,151,5,6500.0,10896.04383774834,398.12700000015866,75370.16690000019,2345.708609271523
1728633812,50,,Aggregated,1.300000,0.000000,6500,9100,10000,11000,24000,50000,63000,68000,75000,75000,75000,151,5,6500.0,10896.04383774834,398.12700000015866,75370.16690000019,2345.708609271523
1728633813,50,,Aggregated,1.000000,0.000000,6700,9700,11000,11000,24000,50000,65000,75000,81000,81000,81000,162,7,6500.0,11241.016437654318,398.12700000015866,80575.10849999994,2373.5246913580245
1728633814,50,,Aggregated,1.000000,0.000000,6700,9700,11000,11000,24000,50000,65000,75000,81000,81000,81000,162,7,6500.0,11241.016437654318,398.12700000015866,80575.10849999994,2373.5246913580245
1728633815,50,,Aggregated,1.000000,0.000000,6700,9700,11000,11000,24000,50000,65000,75000,81000,81000,81000,162,7,6500.0,11241.016437654318,398.12700000015866,80575.10849999994,2373.5246913580245
1728633816,50,,Aggregated,1.000000,0.000000,6700,9700,11000,11000,24000,50000,65000,75000,81000,81000,81000,162,7,6500.0,11241.016437654318,398.12700000015866,80575.10849999994,2373.5246913580245
1728633817,50,,Aggregated,2.100000,0.200000,7000,9600,11000,11000,24000,53000,68000,81000,85000,85000,85000,171,7,7000.0,11489.22135730994,398.12700000015866,84656.77750000008,2338.7602339181285
1728633818,50,,Aggregated,2.100000,0.200000,7000,9600,11000,11000,24000,53000,68000,81000,85000,85000,85000,171,7,7000.0,11489.22135730994,398.12700000015866,84656.77750000008,2338.7602339181285
1728633819,50,,Aggregated,2.100000,0.200000,7000,9600,11000,11000,24000,53000,68000,81000,85000,85000,85000,171,7,7000.0,11489.22135730994,398.12700000015866,84656.77750000008,2338.7602339181285
1728633820,50,,Aggregated,2.100000,0.200000,7000,9600,11000,11000,24000,53000,68000,81000,85000,85000,85000,171,7,7000.0,11489.22135730994,398.12700000015866,84656.77750000008,2338.7602339181285
1728633821,50,,Aggregated,2.100000,0.200000,7000,9600,11000,11000,24000,53000,68000,81000,85000,85000,85000,171,7,7000.0,11489.22135730994,398.12700000015866,84656.77750000008,2338.7602339181285
1728633822,50,,Aggregated,2.100000,0.200000,7000,9600,11000,11000,24000,53000,68000,81000,85000,85000,85000,171,7,7000.0,11489.22135730994,398.12700000015866,84656.77750000008,2338.7602339181285
1728633823,50,,Aggregated,2.100000,0.200000,7000,9600,11000,11000,24000,53000,68000,81000,85000,85000,85000,171,7,7000.0,11489.22135730994,398.12700000015866,84656.77750000008,2338.7602339181285
1728633824,50,,Aggregated,2.100000,0.200000,7000,9600,11000,11000,24000,53000,68000,81000,85000,85000,85000,171,7,7000.0,11489.22135730994,398.12700000015866,84656.77750000008,2338.7602339181285
1728633825,50,,Aggregated,2.000000,0.200000,7200,9500,11000,11000,24000,53000,75000,85000,92000,92000,92000,181,7,7200.0,11814.4984160221,398.12700000015866,91946.37910000006,2397.718232044199
1728633826,50,,Aggregated,2.000000,0.200000,7200,9500,11000,11000,24000,53000,75000,85000,92000,92000,92000,181,7,7200.0,11814.4984160221,398.12700000015866,91946.37910000006,2397.718232044199
1728633828,50,,Aggregated,2.000000,0.200000,7200,9500,11000,11000,24000,53000,75000,85000,92000,92000,92000,181,7,7200.0,11814.4984160221,398.12700000015866,91946.37910000006,2397.718232044199
1728633829,50,,Aggregated,2.000000,0.200000,7200,9500,11000,11000,24000,53000,75000,85000,92000,92000,92000,181,7,7200.0,11814.4984160221,398.12700000015866,91946.37910000006,2397.718232044199
1728633830,50,,Aggregated,2.000000,0.200000,7200,9500,11000,11000,24000,53000,75000,85000,92000,92000,92000,181,7,7200.0,11814.4984160221,398.12700000015866,91946.37910000006,2397.718232044199
1728633831,50,,Aggregated,1.000000,0.000000,7900,9700,11000,11000,24000,58000,81000,92000,96000,96000,96000,192,8,7600.0,12137.389420312493,398.12700000015866,96104.22870000002,2360.1302083333335
1728633832,50,,Aggregated,1.000000,0.000000,7900,9700,11000,11000,24000,58000,81000,92000,96000,96000,96000,192,8,7600.0,12137.389420312493,398.12700000015866,96104.22870000002,2360.1302083333335
1728633833,50,,Aggregated,1.000000,0.000000,7900,9700,11000,11000,24000,58000,81000,92000,96000,96000,96000,192,8,7600.0,12137.389420312493,398.12700000015866,96104.22870000002,2360.1302083333335
1728633834,50,,Aggregated,1.000000,0.000000,7900,9700,11000,11000,24000,58000,81000,92000,96000,96000,96000,192,8,7600.0,12137.389420312493,398.12700000015866,96104.22870000002,2360.1302083333335
1728633835,50,,Aggregated,1.000000,0.000000,7900,9700,11000,11000,24000,58000,81000,92000,96000,96000,96000,192,8,7600.0,12137.389420312493,398.12700000015866,96104.22870000002,2360.1302083333335
1728633836,50,,Aggregated,2.100000,0.100000,7900,9600,11000,11000,24000,58000,81000,92000,101000,101000,101000,202,8,7900.0,12402.421565841574,398.12700000015866,101203.8091999998,2356.5445544554455
1728633837,50,,Aggregated,2.100000,0.100000,7900,9600,11000,11000,24000,58000,81000,92000,101000,101000,101000,202,8,7900.0,12402.421565841574,398.12700000015866,101203.8091999998,2356.5445544554455
1728633838,50,,Aggregated,2.100000,0.100000,7900,9600,11000,11000,24000,58000,81000,92000,101000,101000,101000,202,8,7900.0,12402.421565841574,398.12700000015866,101203.8091999998,2356.5445544554455
1728633839,50,,Aggregated,2.100000,0.100000,7900,9600,11000,11000,24000,58000,81000,92000,101000,101000,101000,202,8,7900.0,12402.421565841574,398.12700000015866,101203.8091999998,2356.5445544554455
1728633840,50,,Aggregated,2.100000,0.100000,7900,9600,11000,11000,24000,58000,81000,92000,101000,101000,101000,202,8,7900.0,12402.421565841574,398.12700000015866,101203.8091999998,2356.5445544554455
1728633841,50,,Aggregated,2.100000,0.100000,7900,9600,11000,11000,24000,58000,81000,92000,101000,101000,101000,202,8,7900.0,12402.421565841574,398.12700000015866,101203.8091999998,2356.5445544554455
1728633842,50,,Aggregated,2.100000,0.100000,8100,9700,10000,11000,24000,61000,85000,96000,107000,107000,107000,213,8,8100.0,12700.841574178392,398.12700000015866,107220.08260000007,2412.5774647887324
1728633843,50,,Aggregated,2.100000,0.100000,8100,9700,10000,11000,24000,61000,85000,96000,107000,107000,107000,213,8,8100.0,12700.841574178392,398.12700000015866,107220.08260000007,2412.5774647887324
1728633844,50,,Aggregated,2.100000,0.100000,8100,9700,10000,11000,24000,61000,85000,96000,107000,107000,107000,213,8,8100.0,12700.841574178392,398.12700000015866,107220.08260000007,2412.5774647887324
1728633845,50,,Aggregated,2.100000,0.100000,8100,9700,10000,11000,24000,61000,85000,96000,107000,107000,107000,213,8,8100.0,12700.841574178392,398.12700000015866,107220.08260000007,2412.5774647887324
1728633846,50,,Aggregated,2.100000,0.100000,8100,9700,10000,11000,24000,61000,85000,96000,107000,107000,107000,213,8,8100.0,12700.841574178392,398.12700000015866,107220.08260000007,2412.5774647887324
1728633847,50,,Aggregated,2.100000,0.000000,8500,9700,11000,11000,24000,61000,92000,101000,113000,113000,113000,224,8,8400.0,13012.3133924107,398.12700000015866,112944.70139999999,2412.9821428571427
1728633848,50,,Aggregated,2.100000,0.000000,8500,9700,11000,11000,24000,61000,92000,101000,113000,113000,113000,224,8,8400.0,13012.3133924107,398.12700000015866,112944.70139999999,2412.9821428571427
1728633849,50,,Aggregated,2.100000,0.000000,8500,9700,11000,11000,24000,61000,92000,101000,113000,113000,113000,224,8,8400.0,13012.3133924107,398.12700000015866,112944.70139999999,2412.9821428571427
1728633850,50,,Aggregated,2.100000,0.000000,8500,9700,11000,11000,24000,61000,92000,101000,113000,113000,113000,224,8,8400.0,13012.3133924107,398.12700000015866,112944.70139999999,2412.9821428571427
1728633851,50,,Aggregated,2.100000,0.000000,8500,9700,11000,11000,24000,61000,92000,101000,113000,113000,113000,224,8,8400.0,13012.3133924107,398.12700000015866,112944.70139999999,2412.9821428571427
1728633852,50,,Aggregated,2.200000,0.000000,8400,9600,10000,11000,24000,63000,96000,107000,118000,118000,118000,237,9,8400.0,13174.454567510542,398.12700000015866,117551.37539999987,2393.3797468354433
1728633853,50,,Aggregated,2.200000,0.000000,8400,9600,10000,11000,24000,63000,96000,107000,118000,118000,118000,237,9,8400.0,13174.454567510542,398.12700000015866,117551.37539999987,2393.3797468354433
1728633854,50,,Aggregated,2.200000,0.000000,8400,9600,10000,11000,24000,63000,96000,107000,118000,118000,118000,237,9,8400.0,13174.454567510542,398.12700000015866,117551.37539999987,2393.3797468354433
1728633855,50,,Aggregated,2.200000,0.000000,8400,9600,10000,11000,24000,63000,96000,107000,118000,118000,118000,237,9,8400.0,13174.454567510542,398.12700000015866,117551.37539999987,2393.3797468354433
1728633856,50,,Aggregated,2.400000,0.100000,8100,9500,10000,11000,24000,63000,101000,113000,121000,121000,121000,248,9,8100.0,13368.732283870959,398.12700000015866,120718.56759999992,2379.7459677419356
1728633857,50,,Aggregated,2.400000,0.100000,8100,9500,10000,11000,24000,63000,101000,113000,121000,121000,121000,248,9,8100.0,13368.732283870959,398.12700000015866,120718.56759999992,2379.7459677419356
1728633858,50,,Aggregated,2.400000,0.100000,8100,9500,10000,11000,24000,63000,101000,113000,121000,121000,121000,248,9,8100.0,13368.732283870959,398.12700000015866,120718.56759999992,2379.7459677419356
1728633859,50,,Aggregated,2.400000,0.100000,8100,9500,10000,11000,24000,63000,101000,113000,121000,121000,121000,248,9,8100.0,13368.732283870959,398.12700000015866,120718.56759999992,2379.7459677419356
1728633860,50,,Aggregated,2.400000,0.100000,8100,9500,10000,11000,24000,63000,101000,113000,121000,121000,121000,248,9,8100.0,13368.732283870959,398.12700000015866,120718.56759999992,2379.7459677419356
1728633861,50,,Aggregated,2.400000,0.100000,8100,9500,10000,11000,24000,63000,101000,113000,121000,121000,121000,248,9,8100.0,13368.732283870959,398.12700000015866,120718.56759999992,2379.7459677419356
1728633862,50,,Aggregated,2.400000,0.100000,8100,9500,10000,11000,24000,63000,101000,113000,121000,121000,121000,248,9,8100.0,13368.732283870959,398.12700000015866,120718.56759999992,2379.7459677419356
1728633863,50,,Aggregated,2.400000,0.100000,8200,9400,10000,11000,23000,63000,101000,118000,127000,127000,127000,261,9,8200.0,13584.067450957842,398.12700000015866,127277.76910000012,2392.2413793103447
1728633864,50,,Aggregated,2.400000,0.100000,8200,9400,10000,11000,23000,63000,101000,118000,127000,127000,127000,261,9,8200.0,13584.067450957842,398.12700000015866,127277.76910000012,2392.2413793103447
1728633865,50,,Aggregated,2.400000,0.100000,8200,9400,10000,11000,23000,63000,101000,118000,127000,127000,127000,261,9,8200.0,13584.067450957842,398.12700000015866,127277.76910000012,2392.2413793103447
1728633866,50,,Aggregated,2.400000,0.100000,8200,9400,10000,11000,23000,63000,101000,118000,127000,127000,127000,261,9,8200.0,13584.067450957842,398.12700000015866,127277.76910000012,2392.2413793103447
