Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728633642,10,,Aggregated,2.200000,0.000000,2800,3800,4400,4700,5900,9600,11000,11000,12000,12000,12000,277,5,2800.0,3309.2130790613696,4.309100000000399,11625.613199999974,2527.061371841155
1728633643,10,,Aggregated,1.400000,0.000000,2900,3900,4500,4800,5900,9000,11000,11000,12000,12000,12000,282,5,2900.0,3353.105032269502,4.309100000000399,11625.613199999974,2549.301418439716
1728633644,10,,Aggregated,1.400000,0.000000,2900,3900,4500,4800,5900,9000,11000,11000,12000,12000,12000,282,5,2900.0,3353.105032269502,4.309100000000399,11625.613199999974,2549.301418439716
1728633645,10,,Aggregated,1.400000,0.000000,2900,3900,4500,4800,6000,9000,11000,11000,12000,12000,12000,287,5,2900.0,3381.255056445991,4.309100000000399,11625.613199999974,2544.7073170731705
1728633646,10,,Aggregated,1.400000,0.000000,2900,3900,4500,4800,6000,9000,11000,11000,12000,12000,12000,289,5,2900.0,3367.2187806228353,4.309100000000399,11625.613199999974,2553.242214532872
1728633647,10,,Aggregated,1.900000,0.000000,2900,3900,4500,4800,5900,9000,11000,11000,12000,12000,12000,291,5,2900.0,3359.3608652920943,4.309100000000399,11625.613199999974,2548.896907216495
1728633648,10,,Aggregated,1.900000,0.000000,2900,3900,4500,4800,5900,9000,11000,11000,12000,12000,12000,291,5,2900.0,3359.3608652920943,4.309100000000399,11625.613199999974,2548.896907216495
1728633649,10,,Aggregated,1.600000,0.000000,2900,3900,4500,4800,5900,9000,11000,11000,12000,12000,12000,295,5,2900.0,3352.6090999999983,4.309100000000399,11625.613199999974,2540.24406779661
1728633650,10,,Aggregated,1.600000,0.000000,2900,3900,4500,4800,5900,9000,11000,11000,12000,12000,12000,295,5,2900.0,3352.6090999999983,4.309100000000399,11625.613199999974,2540.24406779661
1728633651,10,,Aggregated,1.600000,0.000000,2900,3900,4500,4800,5900,9000,11000,11000,12000,12000,12000,295,5,2900.0,3352.6090999999983,4.309100000000399,11625.613199999974,2540.24406779661
1728633652,10,,Aggregated,1.800000,0.000000,2900,3900,4500,4700,5900,9000,11000,11000,12000,12000,12000,300,5,2900.0,3364.161476333332,4.309100000000399,11625.613199999974,2536.1
1728633653,10,,Aggregated,1.800000,0.000000,2900,3900,4500,4700,5900,9000,11000,11000,12000,12000,12000,300,5,2900.0,3364.161476333332,4.309100000000399,11625.613199999974,2536.1
1728633654,10,,Aggregated,2.300000,0.000000,3000,4000,4500,4700,5900,8100,11000,11000,12000,12000,12000,304,5,2900.0,3374.2806815789463,4.309100000000399,11625.613199999974,2540.1743421052633
1728633655,10,,Aggregated,2.300000,0.000000,3000,4000,4500,4700,5900,8100,11000,11000,12000,12000,12000,304,5,2900.0,3374.2806815789463,4.309100000000399,11625.613199999974,2540.1743421052633
1728633656,10,,Aggregated,2.300000,0.000000,3000,4000,4500,4700,5900,8100,11000,11000,12000,12000,12000,304,5,2900.0,3374.2806815789463,4.309100000000399,11625.613199999974,2540.1743421052633
1728633657,10,,Aggregated,2.300000,0.000000,3000,4000,4500,4700,5900,8100,11000,11000,12000,12000,12000,304,5,2900.0,3374.2806815789463,4.309100000000399,11625.613199999974,2540.1743421052633
1728633658,10,,Aggregated,1.500000,0.000000,3000,4100,4500,4800,5900,8100,11000,11000,12000,12000,12000,310,5,3000.0,3398.8930006451596,4.309100000000399,11625.613199999974,2540.1096774193547
1728633659,10,,Aggregated,1.500000,0.000000,3000,4100,4500,4800,5900,8100,11000,11000,12000,12000,12000,310,5,3000.0,3398.8930006451596,4.309100000000399,11625.613199999974,2540.1096774193547
1728633660,10,,Aggregated,1.500000,0.000000,3000,4100,4500,4800,5900,8100,11000,11000,12000,12000,12000,310,5,3000.0,3398.8930006451596,4.309100000000399,11625.613199999974,2540.1096774193547
1728633661,10,,Aggregated,1.300000,0.000000,3100,4100,4500,4800,5900,8100,11000,11000,12000,12000,12000,314,5,3100.0,3414.2957929936283,4.309100000000399,11625.613199999974,2544.143312101911
1728633662,10,,Aggregated,1.500000,0.000000,3000,4100,4500,4800,5900,8100,11000,11000,12000,12000,12000,319,5,3000.0,3396.0073639498423,4.309100000000399,11625.613199999974,2528.4514106583074
